time,force_cmd_1,force_cmd_2,force_cmd_3,force_cmd_4,omega_cmd_1,omega_cmd_2,omega_cmd_3,omega_cmd_4,force_ctrl_1,force_ctrl_2,force_ctrl_3,force_ctrl_4,force_act_1,force_act_2,force_act_3,force_act_4,force_actuator_force_1,force_actuator_force_2,force_actuator_force_3,force_actuator_force_4,plugin_ctrl_1,plugin_ctrl_2,plugin_ctrl_3,plugin_ctrl_4,plugin_act_omega_1,plugin_act_omega_2,plugin_act_omega_3,plugin_act_omega_4,plugin_actuator_force_1,plugin_actuator_force_2,plugin_actuator_force_3,plugin_actuator_force_4,force_wrench_Fz,force_wrench_Tx,force_wrench_Ty,force_wrench_Tz,plugin_wrench_Fz,plugin_wrench_Tx,plugin_wrench_Ty,plugin_wrench_Tz,motor_force_error_1,motor_force_error_2,motor_force_error_3,motor_force_error_4,wrench_error_Fz,wrench_error_Tx,wrench_error_Ty,wrench_error_Tz,qpos_error_x,qpos_error_y,qpos_error_z,qpos_error_qw,qpos_error_qx,qpos_error_qy,qpos_error_qz,qvel_error_vx,qvel_error_vy,qvel_error_vz,qvel_error_wx,qvel_error_wy,qvel_error_wz
0.256,5.199917650151088,4.955469534823432,5.013837964253879,4.683036404258242,1569.5702828766766,1532.2334524171997,1541.2308085130048,1489.519871570511,5.199917650151088,4.955469534823432,5.013837964253879,4.683036404258242,5.108973731106343,5.0529535950798925,5.0659569868996694,4.804054317771944,5.108973731106343,5.0529535950798925,5.0659569868996694,4.804054317771944,1569.5702828766766,1532.2334524171997,1541.2308085130048,1489.519871570511,1561.2929025601575,1541.4229502060978,1546.3481343600697,1501.0753835463956,5.1452170702104,5.015088169428101,5.047187982277174,4.7559790921595795,20.03193863085785,-0.02058825331012759,-0.029191602151462215,0.004768842077312652,19.963472314075254,-0.0161079989335296,-0.035713816520174746,0.006320066863498397,0.03624333910405664,-0.037865425651791185,-0.01876900462249509,-0.048075225612364214,-0.0684663167825974,0.004480254376597992,-0.006522214368712531,0.0015512247861857453,0.015301763115395994,0.002486482865164591,0.005093291969358926,-0.007038965171394573,-0.005150208471297518,-4.250396438199022e-05,0.019706331913698638,-0.034208414378257945,-0.014417980124497909,-0.056336131482916274,-0.19474447469083245,-0.7708214316563087,0.1480424359105359
0.258,5.203931603431276,4.9504978191054985,5.0104245734791935,4.677382914103106,1570.175962318087,1531.4646311435156,1540.7060888521335,1488.6205054062032,5.203931603431276,4.9504978191054985,5.0104245734791935,4.677382914103106,5.11328108761301,5.048618849032123,5.063956607943633,4.798454691421232,5.11328108761301,5.048618849032123,5.063956607943633,4.798454691421232,1570.175962318087,1531.4646311435156,1540.7060888521335,1488.6205054062032,1561.9292975781907,1540.716428288842,1545.9546957901123,1500.1869538776996,5.149412385308819,5.010491822050434,5.04461998900464,4.750350990383628,20.02431123601,-0.020083967794151558,-0.029948863728026742,0.004952462326549334,19.954875186747522,-0.015534843536262832,-0.03649332279709855,0.006497843428190986,0.03613129769580947,-0.03812702698168913,-0.01933661893899341,-0.048103701037604196,-0.06943604926247815,0.004549124257888726,-0.006544459069071806,0.0015453811016416519,0.015232948206875374,0.0024581429175208336,0.004980429605595971,-0.006540861050418734,-0.00539770841928397,0.0004101741729263253,0.01985773315244027,-0.034604425229118885,-0.013925155940437195,-0.05653319569240334,-0.19390399202067865,-0.7824470377612016,0.14953711022472405
0.26,5.207930297694605,4.945500493193804,5.006949490817741,4.671730316831794,1570.7791070581768,1530.6914603893115,1540.1717020334645,1487.7207377217521,5.207930297694605,4.945500493193804,5.006949490817741,4.671730316831794,5.117575512570461,5.044252919088827,5.061889168461959,4.7928511511193035,5.117575512570461,5.044252919088827,5.061889168461959,4.7928511511193035,1570.7791070581768,1530.6914603893115,1540.1717020334645,1487.7207377217521,1562.563331071298,1540.005116571125,1545.5511638537726,1499.297683371558,5.153593832685594,5.005866442885763,5.041986794644385,4.744720898775429,20.016568751240552,-0.019571542386102037,-0.030708811207802444,0.005135409162364379,19.94616796899117,-0.014953850606912455,-0.03727525821515432,0.006674899285031816,0.03601832011513295,-0.03838647620306368,-0.019902373817574315,-0.04813025234387425,-0.07040078224938284,0.004617691779189581,-0.006566447007351872,0.0015394901226674362,0.01516335337041741,0.002430769185446102,0.00486713109007475,-0.006047732880211543,-0.0056516484241321,0.0008837395685752369,0.020000478010245626,-0.03498867417515816,-0.013452091387331833,-0.05677235377583023,-0.1930160643918324,-0.7941196970084015,0.15102611957092638
0.262,5.211913631909527,4.940477841179591,5.00341306747492,4.666078835599168,1571.3797047852531,1529.9139775474714,1539.627692026596,1486.8206033417446,5.211913631909527,4.940477841179591,5.00341306747492,4.666078835599168,5.121856894735421,5.039856053126077,5.059754874330488,4.787243920088829,5.121856894735421,5.039856053126077,5.059754874330488,4.787243920088829,1571.3797047852531,1529.9139775474714,1539.627692026596,1486.8206033417446,1563.1949897250502,1539.2890489063407,1545.1375713195123,1498.4076058042779,5.157761305516517,5.001212295064462,5.039288664519786,4.7390890404566415,20.008711742280816,-0.019051011263231388,-0.03147141534421816,0.005317676937765026,19.937351305557407,-0.014365061361108988,-0.03805958956045513,0.006851229517727986,0.03590441078109574,-0.0386437580616148,-0.02046620981070202,-0.048154879632187786,-0.07136043672340975,0.004685949902122399,-0.006588174216236975,0.0015335525799629601,0.015093000124438039,0.0024043201952499704,0.004753311832469853,-0.005560112790370941,-0.0059119500757186805,0.0013782196986140693,0.020134434191796724,-0.03536317687109891,-0.013000737531495943,-0.05705399066680528,-0.19208030460502945,-0.8058388552649962,0.1525094186496676
0.264,5.215881505432588,4.9354301485938565,4.999815660855458,4.66042869351603,1571.9777432525789,1529.132220273275,1539.07410363639,1485.9201371678364,5.215881505432588,4.9354301485938565,4.999815660855458,4.66042869351603,5.126125123396591,5.035428500802349,5.057553938408319,4.781633221550075,5.126125123396591,5.035428500802349,5.057553938408319,4.781633221550075,1571.9777432525789,1529.132220273275,1539.07410363639,1485.9201371678364,1563.824260302112,1538.568259420012,1544.7139518169772,1497.5167550327626,5.161914697415478,4.996529643362878,5.036525870625759,4.73345563855926,20.000740784157333,-0.018522409426400155,-0.03223664642405455,0.005499260091787306,19.928425849963375,-0.01376851780138999,-0.038846283159333694,0.007026829291786468,0.03578957401888694,-0.03889885743947108,-0.02102806778255939,-0.04817758299081554,-0.07231493419395818,0.004753891625010165,-0.006609636735279145,0.0015275691999991625,0.015021905895443166,0.002378750592158696,0.004638886578594903,-0.005078530196043984,-0.006178530253076936,0.0018936283653359087,0.0202594751349649,-0.03573000891328082,-0.012573023766149327,-0.057378385086258366,-0.19109631074817512,-0.8176039459865336,0.15398696286482183
0.266,5.219833818010962,4.930357702391119,4.996157634527291,4.6547801136403155,1572.5732102784339,1528.3462264836062,1538.5109825016837,1485.0193741776657,5.219833818010962,4.930357702391119,4.996157634527291,4.6547801136403155,5.13038008836249,5.030970513542572,5.055286580499545,4.776019278723032,5.13038008836249,5.030970513542572,5.055286580499545,4.776019278723032,1572.5732102784339,1528.3462264836062,1538.5109825016837,1485.0193741776657,1564.4511296413086,1537.8427825090423,1544.2803398350043,1496.6251649942396,5.166053902430653,4.991818754187531,5.033698691593997,4.727820916221263,19.992656461127638,-0.01798577269565943,-0.03300447426824854,0.005680153148946487,19.919392264433444,-0.013164262712961283,-0.03963530488029238,0.007201693854237856,0.03567381406816228,-0.03915175935504056,-0.021587888905547636,-0.04819836250176923,-0.07326419669419337,0.004821509982698147,-0.0066308306120438365,0.0015215407052913688,0.014950083902124489,0.002354011187381211,0.004523769623998142,-0.0046035111190793065,-0.006451301296593354,0.0024299657878507075,0.020375480091254228,-0.03609130184095655,-0.01217085410340124,-0.0577457084161046,-0.1900636661321804,-0.8294143902326372,0.15545870831966635
0.268,5.22377046978499,4.925260790933109,4.992439358184818,4.6491333189682855,1573.166093746174,1527.55603435615,1537.938375093967,1484.1183494237494,5.22377046978499,4.925260790933109,4.992439358184818,4.6491333189682855,5.1346216799503885,5.026482344522212,5.0529530273155325,4.770402314828738,5.1346216799503885,5.026482344522212,5.0529530273155325,4.770402314828738,1573.166093746174,1527.55603435615,1537.938375093967,1484.1183494237494,1565.07558465677,1537.1126528409636,1543.8367707196826,1495.7328697059268,5.170178815041194,4.987079895559275,5.030807412658073,4.722185096581904,19.98445936661687,-0.01744113770586192,-0.03377486823283299,0.0058603507187245385,19.910251219840447,-0.012552339659425094,-0.040426620136049196,0.0073758185333713255,0.03555713509080505,-0.03940244896293699,-0.022145614657459234,-0.048217218246834115,-0.0742081467764244,0.004888798046436826,-0.006651751903216208,0.001515467814646787,0.014877543047566832,0.0023300490125177375,0.0044078750295466484,-0.004135577509117194,-0.006730171190926837,0.0029872187158840324,0.020482334198742624,-0.03644923902611774,-0.011796103541280023,-0.05815602383694829,-0.1889819392336527,-0.841269596683798,0.1569246118131833
0.27,5.2276913612907006,4.92013970397237,4.98866120761154,4.6434885324257245,1573.756381604289,1526.7616823285746,1537.3563287160243,1483.2170980323722,5.2276913612907006,4.92013970397237,4.98866120761154,4.6434885324257245,5.138849788976245,5.021964248651379,5.0505535124376415,4.764782553089854,5.138849788976245,5.021964248651379,5.0505535124376415,4.764782553089854,1573.756381604289,1526.7616823285746,1537.3563287160243,1483.2170980323722,1565.697612337143,1536.3779053531814,1543.3832806724627,1494.8399032646394,5.1742893301543464,4.982313337097425,5.027852325618394,4.716548402776695,19.97615010315512,-0.016888541902292165,-0.034547797210012776,0.00603984749508979,19.90100339564686,-0.011932792978477713,-0.04122019388566833,0.007549198738479285,0.03543954117810166,-0.03965091155395406,-0.02270118681924771,-0.04823415031315914,-0.07514670750826014,0.004955748923814451,-0.006672396675655556,0.0015093512433894951,0.014804287819776052,0.002306807381150938,0.004291116838470721,-0.003675246565590373,-0.007015043758395845,0.003565360566745168,0.020579928547396487,-0.036806051464581824,-0.011450614516041013,-0.058609285731923144,-0.1878506836443723,-0.8531689616591525,0.15838463083659216
0.272,5.231596393462323,4.914994732635795,4.98482356464208,4.63784597685914,1574.3440618664595,1525.9632090977004,1536.7648915005423,1482.3156552024614,5.231596393462323,4.914994732635795,4.98482356464208,4.63784597685914,5.143064306745588,5.0174164825589385,5.048088276280315,4.759160216730543,5.143064306745588,5.0174164825589385,5.048088276280315,4.759160216730543,1574.3440618664595,1525.9632090977004,1536.7648915005423,1482.3156552024614,1566.317199744871,1535.6385752522142,1542.919906748306,1493.9462998463423,5.178385343103,4.977519350003828,5.024833728806947,4.710911057932089,19.967729282315386,-0.01632802353631213,-0.03532322962936685,0.006218638256046322,19.891649479845864,-0.01130566777756864,-0.04201599063677913,0.00772182995961046,0.035321036357411906,-0.03989713255511074,-0.023254547473367637,-0.048249158798454594,-0.07607980246952195,0.005022355758743491,-0.0066927610074122845,0.0015031917035641384,0.014730318200712689,0.0022842259574386015,0.004173409294331076,-0.003223030061599186,-0.007305818862556157,0.004164351585360659,0.020668160236647304,-0.03716401348136866,-0.011136193449697851,-0.05910533935791662,-0.18666943802752467,-0.865111869135049,0.1598387235700902
0.274,5.23548546763479,4.909826169408068,4.980926817123596,4.632205875026965,1574.9291226116143,1525.1606536186544,1536.1641124086802,1481.414056204451,5.23548546763479,4.909826169408068,4.980926817123596,4.632205875026965,5.147265125045259,5.012839304576634,5.045557566054465,4.753535528975709,5.147265125045259,5.012839304576634,5.045557566054465,4.753535528975709,1574.9291226116143,1525.1606536186544,1536.1641124086802,1481.414056204451,1566.934334015532,1534.8946980129272,1542.4466868538693,1493.0520937056494,5.182466749643608,4.972698207046888,5.021751927051828,4.705273285159889,19.95919752465207,-0.015759621661013135,-0.03610113345917182,0.006396717863210721,19.882190168902213,-0.010671009929521968,-0.042813974447877934,0.007893707767329866,0.035201624598349746,-0.04014109752974537,-0.02380563900263688,-0.04826224381582023,-0.07700735574985629,0.005088611731491166,-0.006712840988706115,0.0014969899041191448,0.014655629583990581,0.00226224083150825,0.004054667059377737,-0.002779433670613174,-0.007602392621671061,0.004784139027220746,0.020746932425132314,-0.037525438363644525,-0.010854607402402183,-0.05964392078456626,-0.18543772608062525,-0.8770976907641757,0.1612868488797745
0.276,5.2393584855462345,4.9046343081150425,4.97697135887658,4.626568449590762,1575.5115519839858,1524.354055104011,1535.5540412286064,1480.5123363791347,5.2393584855462345,4.9046343081150425,4.97697135887658,4.626568449590762,5.151452136135952,5.008232974723208,5.042961635731076,4.747908713049635,5.151452136135952,5.008232974723208,5.042961635731076,4.747908713049635,1575.5115519839858,1524.354055104011,1535.5540412286064,1480.5123363791347,1567.549002357232,1534.146309377761,1541.96365974572,1492.1573191752746,5.186533445954459,4.967850182545552,5.018607231641496,4.699635307551411,19.950555459639872,-0.015183376126869708,-0.03688147620784499,0.00657408126141279,19.872626167692918,-0.010028866068117814,-0.04361410893071049,0.008064827812484882,0.03508130981850677,-0.04038279217765606,-0.02435440408958023,-0.04827340549822434,-0.07792929194695475,0.005154510058751893,-0.006732632722865506,0.0014907465510720919,0.01458021270136911,0.0022407846014340926,0.003934805432762367,-0.0023449562969374282,-0.00790465763175402,0.005424657364033747,0.020816154372515716,-0.03789267393471096,-0.01060758083893576,-0.06022465710055869,-0.18415505650509756,-0.8891257858950983,0.16272896631473666
0.278,5.243215349340465,4.899419443907033,4.972957589655062,4.620933923106434,1576.0913381931628,1523.5434530229193,1534.9347285739946,1479.6105311365034,5.243215349340465,4.899419443907033,4.972957589655062,4.620933923106434,5.155625232745507,5.003597754688515,5.040300746004973,4.742279992174083,5.155625232745507,5.003597754688515,5.040300746004973,4.742279992174083,1576.0913381931628,1523.5434530229193,1534.9347285739946,1479.6105311365034,1568.1611920500502,1533.393445355953,1541.4708650285745,1491.2620106654365,5.190585328634271,4.962975552353223,5.015399960288753,4.693997348171417,19.941803725613077,-0.014599327577389798,-0.0376642249254967,0.006750723478318232,19.862958189447664,-0.009379283583628772,-0.044416357252732463,0.008235185825975794,0.034960095888764364,-0.04062220233529246,-0.024900785716219787,-0.048282644002666686,-0.07884553616541368,0.0052200439937610255,-0.00675213232723576,0.0014844623476575614,0.014504053558146768,0.0022197864615598195,0.003813740568072266,-0.0019200894108633015,-0.008212503198844062,0.006085828511836866,0.020875741473320497,-0.03826809808265974,-0.010396792518194808,-0.06084706688592445,-0.18282092298245622,-0.901195501592003,0.16416503610430544
0.28,5.247055961569444,4.894181873242042,4.968885915106204,4.615302518015438,1576.6684695141453,1522.7288871002143,1534.306225882486,1478.7086759545757,5.247055961569444,4.894181873242042,4.968885915106204,4.615302518015438,5.15978430806287,4.998933907817616,5.037575164258686,4.736649589565871,5.15978430806287,4.998933907817616,5.037575164258686,4.736649589565871,1576.6684695141453,1522.7288871002143,1534.306225882486,1478.7086759545757,1568.7708904455294,1532.6361422227505,1540.9683431535582,1490.3662026632196,5.194622294701089,4.958074593841641,5.012130437094412,4.688359630051826,19.932942969705042,-0.01400751744475609,-0.03844934620559287,0.006926639624071029,19.85318695568897,-0.0087223106183138,-0.04522068213964919,0.008404777618530535,0.034837986638219576,-0.0408593139759752,-0.025444727164273928,-0.04828995951404469,-0.07975601401607335,0.00528520682644229,-0.006771335934056322,0.0014781379944595052,0.0144271333775301,0.0021991722969119665,0.003691389689655322,-0.001505316389404876,-0.008525815580154444,0.006767562081262335,0.020925615282715415,-0.03865411425741838,-0.010223872514121712,-0.061510560948177195,-0.18143480415706925,-0.9133061726544671,0.1655950191554285
0.28200000000000003,5.250880225195749,4.8889218938689005,4.964756746729307,4.609674456636006,1577.2429342873977,1521.9103973155154,1533.6685854141099,1477.806806378214,5.250880225195749,4.8889218938689005,4.964756746729307,4.609674456636006,5.163929255732704,4.994241699094862,5.034785164526368,4.73101772843398,5.163929255732704,4.994241699094862,5.034785164526368,4.73101772843398,1577.2429342873977,1521.9103973155154,1533.6685854141099,1477.806806378214,1569.3780849662114,1531.874436518618,1540.4561354164796,1489.4699297318955,5.198644241591445,4.953147585884687,5.008798992510625,4.682722376185243,19.923973847787913,-0.013407987945454558,-0.03923680618672171,0.007101824890953429,19.843313196171998,-0.008057996061862416,-0.04602704587802642,0.008573599080482136,0.03471498585874144,-0.041094113210174754,-0.025986172015742603,-0.04829535224873727,-0.08066065161591496,0.005349991883592142,-0.006790239691304711,0.0014717741895287073,0.014349428554029209,0.002178864783433543,0.003567671307211029,-0.0011011118635000372,-0.008844478233716313,0.0074697556496086115,0.02096570353421623,-0.03905314694995088,-0.010090399376094572,-0.062214443319330126,-0.1799961636254448,-0.9254571216370913,0.1670188770501695
0.28400000000000003,5.254688043595021,4.883639804810346,4.960570501834223,4.604049961154365,1577.8147209188992,1521.0880239023081,1533.0218602496693,1476.9049580179276,5.254688043595021,4.883639804810346,4.960570501834223,4.604049961154365,5.16805996985058,4.98952139512795,5.031931027457703,4.725384631976236,5.16805996985058,4.98952139512795,5.031931027457703,4.725384631976236,1577.8147209188992,1521.0880239023081,1533.0218602496693,1476.9049580179276,1569.982763105211,1531.1083650484347,1539.9342839561161,1488.5732265102038,5.202651067159783,4.948194808842151,5.0054059633038595,4.677085809518301,19.91489702441247,-0.012800782075883699,-0.04002657055445907,0.007276274553061457,19.833337648824095,-0.007386389546792493,-0.04683541031797733,0.00874164618154788,0.03459109730920318,-0.041326586285799216,-0.02652506415384348,-0.0482988224579346,-0.08155937558837323,0.005414392529091205,-0.00680883976351826,0.0014653716284864227,0.014270910615901466,0.0021587834937509265,0.0034425054281301826,-0.0007079410725312485,-0.009168372076120729,0.008192295054318899,0.02099594014927525,-0.039467637167371894,-0.009997897436307857,-0.06295791251001592,-0.1785044499320132,-0.9376476588688227,0.1684365720433143
0.28600000000000003,5.2584793205584095,4.878335906346021,4.956327603499177,4.598429253615963,1578.3838178801952,1520.2618073470126,1532.3661042890824,1476.003166548665,5.2584793205584095,4.878335906346021,4.956327603499177,4.598429253615963,5.172176344958708,4.984773264131955,5.029013040281772,4.719750523375567,5.172176344958708,4.984773264131955,5.029013040281772,4.719750523375567,1578.3838178801952,1520.2618073470126,1532.3661042890824,1476.003166548665,1570.5849124258277,1530.3379648806833,1539.4028317525078,1487.6761277115972,5.206642669678114,4.94321654454342,5.001951692517503,4.6714501529448285,19.905713172748,-0.012185943607945116,-0.040818604543332415,0.007449983965994361,19.823261059683865,-0.006707541443798037,-0.04764573687592022,0.008908914970610526,0.03446632471940614,-0.04155671958853535,-0.027061347764268717,-0.04830037043073876,-0.0824521130641358,0.005478402164147078,-0.006827132332587804,0.0014589310046161652,0.014191546196637095,0.0021388450081731847,0.003315813767072351,-0.00032625922699136556,-0.009497375747945874,0.008935054707420842,0.021016265238747445,-0.03990003791767993,-0.009947834271176736,-0.06374006301615553,-0.17695909657137765,-0.9498770824718097,0.1698480670600735
0.28800000000000003,5.262253960295005,4.873010499995405,4.952028480528014,4.592812555916713,1578.9502137084476,1519.4317883880356,1531.7013722496883,1475.1014677085939,5.262253960295005,4.873010499995405,4.952028480528014,4.592812555916713,5.176278276042173,4.979997575913328,5.026031496770824,4.7141156257959045,5.176278276042173,4.979997575913328,5.026031496770824,4.7141156257959045,1578.9502137084476,1519.4317883880356,1531.7013722496883,1475.1014677085939,1571.1845205611899,1529.56327334663,1538.8618226252547,1486.7786681234518,5.210618947835868,4.938213076271123,4.998436529434083,4.66581562929888,19.89642297452223,-0.0115635170846074,-0.04161287293887722,0.007622948566556487,19.81308418283995,-0.006021502857045835,-0.04845798653740274,0.009075401575499215,0.03434067179369471,-0.041784499642204764,-0.02759496733674105,-0.048299996497024544,-0.08333879168228009,0.005542014227561565,-0.006845113598525521,0.0014524530089427279,0.01411129701545466,0.0021189630306091,0.0031875199522821696,4.348911990714743e-05,-0.009831365886439347,0.00969789793043413,0.02102662509623726,-0.04035280971770261,-0.009941618323275447,-0.06455988707286142,-0.17535952199697258,-0.962144678379623,0.17125332569386087
0.29,5.266011867434251,4.86766388850067,4.947673567406859,4.58720008979422,1579.5138970064838,1518.5980080148079,1531.027719664509,1474.1998972978681,5.266011867434251,4.86766388850067,4.947673567406859,4.58720008979422,5.180365658525635,4.975194601853856,5.022986697203922,4.7084801623777235,5.180365658525635,4.975194601853856,5.022986697203922,4.7084801623777235,1579.5138970064838,1518.5980080148079,1531.027719664509,1474.1998972978681,1571.7815752139315,1528.7843280394945,1538.3113012318145,1485.880882606244,5.214579800739972,4.933184688744707,4.994860829537068,4.6601824613476195,19.887027119961136,-0.010933547815441869,-0.042409340079784585,0.007795163872469646,19.802807780369367,-0.005328325619418317,-0.04927211985999924,0.00924110220277069,0.03421414221433672,-0.04200991310914848,-0.0281258676668541,-0.048297701030104,-0.08421933959176897,0.0056052221960235515,-0.006862779780214656,0.0014459383303010442,0.014030119866746071,0.002099048509074608,0.0030575497281555286,0.0004008706909148785,-0.010170217405010118,0.01048067730920893,0.021026972183344372,-0.040828416137694834,-0.009980596689778243,-0.06541627664953209,-0.1737051296361356,-0.9744497203547038,0.1726523122041539
0.292,5.269752947028364,4.862296375809471,4.943263304260207,4.581592076819038,1580.0748564428447,1517.7605074668065,1530.3452028804713,1473.2984911773847,5.269752947028364,4.862296375809471,4.943263304260207,4.581592076819038,5.184438388270456,4.970364614894593,5.019878948330418,4.702844356233271,5.184438388270456,4.970364614894593,5.019878948330418,4.702844356233271,1580.0748564428447,1517.7605074668065,1530.3452028804713,1473.2984911773847,1572.3760641558968,1528.0011668136094,1537.7513130657976,1484.9828060926961,5.218525127915078,4.92813166810395,4.991224954472266,4.6545508717840685,19.877526307728736,-0.010296081872128493,-0.043207969860135975,0.007966625482095147,19.792432622275363,-0.004628062287707013,-0.050088096976269314,0.0094060131374899,0.03408673964462228,-0.0422329467906426,-0.028653993858151594,-0.04829348444920267,-0.08509368545337281,0.00566801958442148,-0.006880127116133339,0.0014393876553947527,0.013947966618385266,0.002079009760452555,0.0029258311535800274,0.0007454640929905887,-0.010513803779070713,0.011283235068107522,0.021017265106842042,-0.04132931939582152,-0.010066053082809057,-0.06630802567939176,-0.17199530791152196,-0.9867914700048708,0.17404499151440245
0.294,5.273477104554725,4.856908267057671,4.938798136806443,4.575988738385917,1580.633080751833,1516.9193282325589,1529.6538790565864,1472.397285267525,5.273477104554725,4.856908267057671,4.938798136806443,4.575988738385917,5.188496361572224,4.965507889519744,5.0167085633332364,4.697208430441494,5.188496361572224,4.965507889519744,5.0167085633332364,4.697208430441494,1580.633080751833,1516.9193282325589,1529.6538790565864,1472.397285267525,1572.9679752278707,1527.2138277835693,1537.1819044552567,1484.0844735868916,5.222454829303981,4.923054301892421,4.987529272008781,4.6489210832197445,19.8679212448667,-0.009651166083926188,-0.04400872573172382,0.008137329074163369,19.781959486424928,-0.003920766137747722,-0.05090587759678755,0.009570130743008942,0.03395846773175659,-0.042453587627322875,-0.029179291324455292,-0.04828734722174932,-0.08596175844177267,0.005730399946178466,-0.006897151865063733,0.0014328016688455736,0.013864784218786008,0.0020587525991555278,0.0027922947955874022,0.0010768604144122396,-0.010861997337755835,0.012105403462903008,0.020997468587836576,-0.04185797601550467,-0.010199205966530567,-0.06723383251607018,-0.17022943026885873,-0.9991691767987625,0.17543132920999982
0.296,5.27718424591827,4.851499868551988,4.934278516312794,4.570390295705062,1581.1885587335585,1516.0745120486347,1528.9538061620856,1471.4963155468863,5.27718424591827,4.851499868551988,4.934278516312794,4.570390295705062,5.192539475158646,4.960624701740504,5.013475861791925,4.6915726080426925,5.192539475158646,4.960624701740504,5.013475861791925,4.6915726080426925,1581.1885587335585,1516.0745120486347,1528.9538061620856,1471.4963155468863,1573.5572963393356,1526.4223493233692,1536.6031225609681,1483.1859201633624,5.2263688052681765,4.917952879040864,4.983774155999533,4.643293318177188,19.85821264673377,-0.00899884803310902,-0.04481157070645325,0.008307270407510586,19.77138915848576,-0.003206491159503222,-0.051725421013231965,0.00973345146074489,0.03382933010953071,-0.042671822699640316,-0.02970170579239184,-0.04827928986550489,-0.08682348824800812,0.005792356873605797,-0.006913850306778713,0.0014261810532343044,0.013780514712572689,0.002038180469334322,0.0026568739178736145,0.0013946638101003384,-0.011214669561031787,0.012947005191721928,0.02096755342297235,-0.04241683255831408,-0.0103812068752146,-0.0681923026091793,-0.16840685521098564,-1.0115820780800622,0.17681129153629183
0.298,5.280874277453868,4.846071487752589,4.929704899549724,4.564796969793405,1581.7412792539853,1515.2261008986184,1528.2450429745136,1470.5956180509995,5.280874277453868,4.846071487752589,4.929704899549724,4.564796969793405,5.196567626187774,4.955715329078857,5.010181169645454,4.685937112032919,5.196567626187774,4.955715329078857,5.010181169645454,4.685937112032919,1581.7412792539853,1515.2261008986184,1528.2450429745136,1470.5956180509995,1574.1440154682484,1525.626770065531,1536.0150153747013,1482.2871809661483,5.2302669565885616,4.912827689850531,4.979959986341322,4.637667799082384,19.848401236945005,-0.00833917605036194,-0.04561646735882574,0.008476445320821785,19.7607224318628,-0.0024852920520908595,-0.05254668610153873,0.009895971809954496,0.033699330400787986,-0.042887639228325725,-0.030221183304131927,-0.04826931295053516,-0.08767880508220571,0.005853883998271081,-0.00693021874271299,0.0014195264891327108,0.013695095264699364,0.002017194580266113,0.0025195046637549456,0.001698492074539537,-0.011571691381698945,0.013807853823316063,0.020927496437759374,-0.043008321444742315,-0.010613138915936848,-0.06918195139025807,-0.1665269263381699,-1.0240293990803817,0.1781848453966255
0.3,5.284547105928688,4.840623433255603,4.92507774874477,4.5592089814658765,1582.2912312449764,1514.3741370120667,1527.5276490777776,1469.6952288710363,5.284547105928688,4.840623433255603,4.92507774874477,4.5592089814658765,5.200580712246548,4.95078005055132,5.006824819154734,4.680302165358142,5.200580712246548,4.95078005055132,5.006824819154734,4.680302165358142,1582.2912312449764,1514.3741370120667,1527.5276490777776,1469.6952288710363,1574.7281206608393,1524.8271289002187,1535.417631717475,1481.3882912078302,5.234149184466265,4.90767902597645,4.976087148934433,4.632044748257104,19.838487747310744,-0.00767219921013651,-0.04642337782849926,0.00864484973237728,19.74996010763425,-0.0017572242187515186,-0.053369631325117683,0.010057688387507174,0.03356847221971648,-0.043101024574870195,-0.030737670220300828,-0.0482574171010377,-0.08852763967649224,0.005914974991384991,-0.006946253496618426,0.0014128386551298944,0.013608458192828521,0.0019956940445501337,0.0023801262331490936,0.0019879772017256103,-0.011932933491779568,0.014687754241909323,0.020877280432117507,-0.04363485687481061,-0.010896015458930486,-0.07020120735990654,-0.16458897239464587,-1.036510352930657,0.17955195835041948
0.302,5.288202638544554,4.835156014775585,4.92039753153583,4.553626551326687,1582.8384037043375,1513.51866286345,1526.8016848601503,1468.795184152501,5.288202638544554,4.835156014775585,4.92039753153583,4.553626551326687,5.204578631349632,4.945819146652646,5.003407148864829,4.674667990908193,5.204578631349632,4.945819146652646,5.003407148864829,4.674667990908193,1582.8384037043375,1513.51866286345,1526.8016848601503,1468.795184152501,1575.3096000314288,1524.0234649743404,1534.811021237798,1480.489286168538,5.2380153905235955,4.9025071804106135,4.97215603564178,4.626424387911149,19.8284729177753,-0.0069979673259649156,-0.04723226382292556,0.008812479639804305,19.73910299448714,-0.00102234376176491,-0.05419421473812802,0.010218597867654167,0.033436759173963715,-0.04331196624203226,-0.031251113223048854,-0.048243602997044555,-0.08936992328816018,0.0059756235642000055,-0.006961950915202464,0.0014061182278498618,0.01352053100775985,0.00197357601873277,0.002238681053190028,0.0022627659316107884,-0.012298266652772671,0.015586503107823446,0.020816894118244722,-0.04429883086003539,-0.011230779018022718,-0.07124841536642323,-0.1625923073213631,-1.0490241406709409,0.1809125986112612
