step,time,desired_Fx,desired_Fy,desired_Fz,desired_Mx,desired_My,desired_Mz,command_wrench_Fx,command_wrench_Fy,command_wrench_Fz,command_wrench_Mx,command_wrench_My,command_wrench_Mz,applied_wrench_Fx,applied_wrench_Fy,applied_wrench_Fz,applied_wrench_Mx,applied_wrench_My,applied_wrench_Mz,allocation_residual_Fx,allocation_residual_Fy,allocation_residual_Fz,allocation_residual_Mx,allocation_residual_My,allocation_residual_Mz,motor_force_cmd_1,motor_force_cmd_2,motor_force_cmd_3,motor_force_cmd_4,motor_force_cmd_5,motor_force_cmd_6,omega_cmd_1,omega_cmd_2,omega_cmd_3,omega_cmd_4,omega_cmd_5,omega_cmd_6,omega_actual_1,omega_actual_2,omega_actual_3,omega_actual_4,omega_actual_5,omega_actual_6,motor_force_applied_1,motor_force_applied_2,motor_force_applied_3,motor_force_applied_4,motor_force_applied_5,motor_force_applied_6,qpos_x,qpos_y,qpos_z,qpos_qw,qpos_qx,qpos_qy,qpos_qz,qvel_x,qvel_y,qvel_z,qvel_wx,qvel_wy,qvel_wz
254,0.5080000000000003,0.2507215087581342,0.17949998332365916,9.98833789450764,0.024848377299681423,0.008170357761530474,-0.013012036159790335,0.25072150875813276,0.17949998332365735,9.988337894507636,0.024848377299681423,0.00817035776153098,-0.01301203615979063,0.24176669129283784,0.19681637276668906,10.00178048083,0.024924252425984256,0.009713056962185523,-0.012274497255519212,-1.4432899320127035e-15,-1.8041124150158794e-15,-5.329070518200751e-15,0.0,5.065392549852277e-16,-2.949029909160572e-16,2.0582601043181814,2.362930272888371,1.6976482156499495,2.218799911355295,2.2290078469468764,1.6268627344193511,998.6686630076229,1070.031955259025,906.9746424808061,1036.8844568309169,1039.266894239335,887.8646191748829,1004.2416853825622,1066.2857560537752,906.4580072095944,1043.0535671215657,1037.7368716234114,885.6520113613951,2.0812962442672274,2.346413921285794,1.695714721357467,2.245280664951814,2.222449527820787,1.6187643736845119,0.0914129219659823,-0.007076378344310866,3.533167433151863,0.9831850090457619,0.11113692224136543,0.14479572151872605,0.005479190841180502,0.6797925352364682,-0.24461818774076086,5.96036536999286,0.9990299316546836,1.000824280594721,-0.04140239317188684
255,0.5100000000000003,0.25136135531738457,0.17807716412336003,9.987275780251698,0.024835326154921632,0.008048517442350576,-0.013061447877772697,0.25136135531738485,0.1780771641233586,9.9872757802517,0.024835326154921705,0.008048517442350772,-0.01306144787777297,0.24245467774010526,0.19548212989012648,10.000736089287196,0.024918241603937075,0.009594480816086687,-0.012331003210590497,2.7755575615628914e-16,-1.4155343563970746e-15,1.7763568394002505e-15,7.28583859910259e-17,1.960237527853792e-16,-2.723515857283587e-16,2.0564354690870617,2.3641398939778107,1.6979026694260868,2.2166423306078276,2.2295050339232954,1.6275870864619355,998.22590797251,1070.3058032919773,907.0426113548543,1036.3801963850833,1039.382793596829,888.0622556950361,1003.8132112108824,1066.5737774348906,906.4977280029091,1042.5792635491139,1037.8545053110056,885.8221246744871,2.0795205931435707,2.3476817027395995,1.6958633363162974,2.2432391542469032,2.222953412299033,1.6193862879660235,0.09277980447963097,-0.007570259139044109,3.5451100467990284,0.9829279180280172,0.11210986286273991,0.14579053929105582,0.005404189414618406,0.6870974548867167,-0.24927033478454266,5.9822436851141685,1.0038980486820956,1.0024703923666094,-0.04262850411335241
256,0.5120000000000003,0.25199738734627447,0.17664813305228866,9.986212350706696,0.02482173811157408,0.007926463473429837,-0.013110280218844568,0.251997387346274,0.17664813305228688,9.986212350706694,0.02482173811157412,0.007926463473430262,-0.013110280218844805,0.2431389882725929,0.19414106772906592,9.999690266632628,0.024911692047982187,0.009475649463712571,-0.012386962005183189,-4.440892098500626e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,4.163336342344337e-17,4.2500725161431774e-16,-2.3765711620882257e-16,2.054607825894316,2.36534453815501,1.6981649766415965,2.2144765908030752,2.2300015523274404,1.6283187918970994,997.782226089667,1070.5784549768089,907.1126726833322,1035.8737821729462,1039.498524207106,888.2618539129487,1003.38363907463,1066.8607091175973,906.5396206111169,1042.102656783593,1037.9720056570118,885.9943540715554,2.0777411525998803,2.3489450281382034,1.6960200841552244,2.2411886653874107,2.223456782625941,1.62001606008372,0.0941613416866444,-0.008073490655366514,3.557096389438003,0.9826680696622385,0.11308717484552863,0.1467868322029832,0.005327442497186701,0.6944472263362174,-0.2539689403601454,6.0040943177704,1.0087665382827486,1.0040895541250376,-0.043860115038365066
257,0.5140000000000003,0.2526295951927096,0.17521293995937667,9.98514761475613,0.024807613463389742,0.007804199094718855,-0.013158531016911413,0.25262959519270684,0.17521293995937626,9.985147614756125,0.024807613463389694,0.007804199094719189,-0.013158531016911557,0.2438196124759357,0.19279323306297214,9.998643021741092,0.02490460389549584,0.009356566061550109,-0.012442371158434773,-2.7755575615628914e-15,-4.163336342344337e-16,-5.329070518200751e-15,-4.85722573273506e-17,3.3393426912553537e-16,-1.43982048506075e-16,2.0527772370190447,2.3665441660098434,1.698435112226726,2.212302759310964,2.230497388989914,1.6290578095698487,997.3376312512111,1070.849902310888,907.1848192861916,1035.3652267988552,1039.6140830574543,888.4634012838476,1002.9529821298883,1067.1465429022785,906.5836789326977,1041.6237583134746,1038.089369939317,886.1686876828279,2.0759579829385544,2.350203857493532,1.696184943169403,2.239129261358279,2.2239596269440227,1.6206536511347909,0.09555762327624209,-0.008586165996253309,3.5691264054393055,0.9824054490211165,0.11406885203112575,0.14778457081783059,0.005248938760375802,0.7018418348062015,-0.2587141902467223,6.025917003226874,1.0136353092809438,1.0056816855203228,-0.045097170557942545
258,0.5160000000000003,0.2532579692626296,0.17377163490850528,9.984081581294408,0.024792952515720102,0.007681727551753577,-0.013206198131674661,0.2532579692626287,0.17377163490850522,9.984081581294408,0.024792952515720085,0.007681727551753656,-0.01320619813167484,0.24449653999122917,0.19143867290771033,9.99759436349963,0.024896977295528755,0.00923723377286162,-0.01249722821385757,-8.881784197001252e-16,-5.551115123125783e-17,0.0,-1.734723475976807e-17,7.892991815694472e-17,-1.7867651802561113e-16,2.0509437648672124,2.367738738193097,1.6987130508664399,2.2101209038176366,2.2309925306446776,1.6298040981764428,996.8921374023399,1071.120137309429,907.2590439057556,1034.8545429526255,1039.7294671138984,888.6668852209067,1002.5212535893297,1067.4312706044625,906.62989678321,1041.142579713023,1038.2065954134657,886.3451135866356,2.0741711446173015,2.3514581508603936,1.6963578913974362,2.237061005487545,2.2244619332949975,1.6212990220474373,0.09696873890568414,-0.009108378635439876,3.58120003864289,0.9821400412360408,0.11505488811724539,0.14878372560111391,0.005168666892886932,0.709281263114362,-0.2635062694234528,6.047711475657099,1.0185042702816691,1.007246706809649,-0.046339615041802576
259,0.5180000000000003,0.2538825000201535,0.1723242681767595,9.983014259226776,0.024777755585510552,0.007559052095569201,-0.013253279448726634,0.25388250002015084,0.1723242681767576,9.983014259226774,0.024777755585510625,0.007559052095569591,-0.013253279448727062,0.24516976051518874,0.1900774345139009,9.996544300807443,0.02488881240880325,0.009117655767601665,-0.012551530739449701,-2.6645352591003757e-15,-1.887379141862766e-15,-1.7763568394002505e-15,7.28583859910259e-17,3.894454203567932e-16,-4.2847669856627135e-16,2.0491074719693914,2.368928215417803,1.6989987670014466,2.207931092323249,2.2314869639294126,1.630557616266013,996.4457585410286,1071.3891520056804,907.3353392071903,1034.3417434094931,1039.8446733212895,888.8722930960105,1002.0884667219459,1067.7148840550303,906.6782678956982,1040.6591326422704,1038.323679312743,886.5236198101702,2.072380698246931,2.3527078683378573,1.69653890662227,2.2349839614442883,2.224963689620113,1.6219521335824205,0.09839477819545402,-0.009640222415810867,3.593317232355978,0.9818718314983971,0.11604527665766941,0.14978426692132224,0.0050866156009025856,0.7167654916647109,-0.26834536205859905,6.069477468155244,1.0233733296692937,1.0087845388618535,-0.04758739262082997
260,0.5200000000000004,0.25450317798772437,0.17087089025267413,9.981945657469245,0.02476202300129353,0.007436175982613847,-0.013299772879644333,0.2545031779877223,0.17087089025267288,9.981945657469241,0.02476202300129346,0.0074361759826140905,-0.013299772879644511,0.24583926380030668,0.1887095653652745,9.995492842575782,0.024880109407709933,0.008997835222333453,-0.012605276327801118,-2.0539125955565396e-15,-1.2490009027033011e-15,-3.552713678800501e-15,-6.938893903907228e-17,2.437286483747414e-16,-1.7867651802561113e-16,2.047268420978498,2.3701125584606455,1.6992922348292165,2.205733393139747,2.2319806753859446,1.6313183222421621,995.9985087177223,1071.65693845113,907.413697778975,1033.826841030068,1039.959698603411,889.0796122405123,1001.6546348527753,1067.9973751004213,906.7287859211044,1040.1734288469895,1038.4406188482583,886.7041943302407,2.0705867045891426,2.3539529700706225,1.6967279663720993,2.2328981932365775,2.2254648837604645,1.6226129463346184,0.0998358307244212,-0.010181791547767407,3.6054779293509083,0.9816008050608622,0.11704001106199868,0.15078616505070708,0.0050027736083577135,0.7242944984375453,-0.2732316514985465,6.091214712748794,1.0282423956062912,1.010295103162215,-0.04884044718955436
261,0.5220000000000004,0.25511999374625344,0.16941155183447273,9.980875784948514,0.02474575510318143,0.007313102474662087,-0.013345676362082103,0.25511999374625066,0.16941155183447099,9.980875784948509,0.02474575510318147,0.007313102474662672,-0.013345676362082393,0.24650503965501497,0.18733511317701768,9.99443999772787,0.024870868476305458,0.008877775320143652,-0.012658462596201403,-2.7755575615628914e-15,-1.7486012637846216e-15,-5.329070518200751e-15,4.163336342344337e-17,5.854691731421724e-16,-2.896988204881268e-16,2.0454266746674774,2.3712917281633272,1.6995934283050294,2.2035278748886293,2.2324736514606354,1.63208617436459,995.5504020350141,1071.9234887156992,907.4941121333837,1033.3098487602836,1040.0745398630766,889.2888299459961,1001.2197713626283,1068.2787356028402,906.7814444286845,1039.685480158666,1038.5574112090303,886.8868250740313,2.0687892245543136,2.3551934162504002,1.6969250479212805,2.2308037652093886,2.2259655034573234,1.623281420734581,0.10129198602498377,-0.01073318060757237,3.6176820718630207,0.9813269472386981,0.11803908459540786,0.15178939016608137,0.004917129657211636,0.7318682589795231,-0.27816532025682805,6.112922940411395,1.0331113760319934,1.0117783218172416,-0.050098722408638316
262,0.5240000000000004,0.25573293793526264,0.16794630382829867,9.979804650601901,0.024728952242859245,0.007189834838728416,-0.013390987859863092,0.2557329379352619,0.16794630382829723,9.979804650601903,0.02472895224285937,0.007189834838728662,-0.013390987859863479,0.2471670779438378,0.1859541258941073,9.993385775198801,0.02486108981030813,0.008757479250558822,-0.012711087186745351,-7.216449660063518e-16,-1.4432899320127035e-15,1.7763568394002505e-15,1.249000902703301e-16,2.463307335887066e-16,-3.86843335142828e-16,2.0435822959270533,2.3724656854339354,1.6999023211430133,2.201314606498702,2.2329658785047943,1.6328611307507053,995.1014526473373,1072.1887948879394,907.5765747069652,1032.7907796313448,1040.189193982231,889.4999334650347,1000.7838896878086,1068.5589574404614,906.83623690643,1039.1952984944685,1038.6740535620734,887.071499919859,2.0669883191992717,2.356429167117283,1.6971301282912548,2.2287007420425256,2.2264655363524684,1.623957517050095,0.10276333357819126,-0.011294484535673686,3.6299296015885587,0.9810502434110452,0.11904249037840373,0.1527939123496284,0.00482967250772069,0.7394867463938503,-0.2831465500031332,6.13460188107588,1.0379801786613783,1.0132341175594617,-0.051362161707375946
263,0.5260000000000004,0.2563420012530269,0.16647519734643965,9.978732263377264,0.024711614783576974,0.0070663763469805034,-0.013435705363069575,0.25634200125302703,0.16647519734643867,9.97873226337726,0.02471161478357703,0.0070663763469804575,-0.013435705363069761,0.24782536858755405,0.1845666516896436,9.992330183935433,0.024850773617094812,0.008636950209460148,-0.012763147766437,1.1102230246251565e-16,-9.71445146547012e-16,-3.552713678800501e-15,5.551115123125783e-17,-4.597017211338539e-17,-1.8561541192951836e-16,2.041735347763409,2.3736343912483058,1.700218886817196,2.1990936572038136,2.23345734277509,1.6336431493772334,994.6516747606374,1072.4528490752239,907.6610778610273,1032.2696467596738,1040.3036578220538,889.7129100119442,1000.3470033198322,1068.838032507634,906.8931567614936,1038.7028958572164,1038.7905430524843,887.2582066979311,2.065184049725073,2.357660182961124,1.6973431842514783,2.2265891887485156,2.226964969988525,1.624641195387746,0.10424996280884809,-0.011865798635005654,3.642220459682601,0.9807706790222135,0.12005022138658708,0.15379970158972017,0.0047403909387116324,0.7471499313305827,-0.28817552155230286,6.156251263647473,1.0428487109838878,1.0146624137522153,-0.05263070828620167
264,0.5280000000000004,0.2569471744567153,0.1649982837055449,9.977658632232924,0.024693743100141743,0.0069427302766522985,-0.013479826888132112,0.25694717445671406,0.16499828370554304,9.977658632232918,0.02469374310014172,0.006942730276652681,-0.013479826888132318,0.24847990156334748,0.18317273896316388,9.99127323289631,0.024839920115696523,0.008516191398999881,-0.01281464202729371,-1.2212453270876722e-15,-1.8596235662471372e-15,-5.329070518200751e-15,-2.42861286636753e-17,3.8250652645288596e-16,-2.0643209364124004e-16,2.039885893295908,2.374797806651414,1.7005430985625738,2.196865096540599,2.2339480304339814,1.634432188081856,994.2010826320536,1072.7156434039468,907.7476138821296,1031.7464633468576,1040.4179282230637,889.9277467635461,999.909125805143,1069.1159527150849,906.9521973206196,1038.2082843353473,1038.9068768035318,887.4469331911031,2.0633764774747614,2.35888642412291,1.697564192320364,2.2244691706704995,2.2274637918093125,1.6253324156944873,0.10575196308059766,-0.01244721856926822,3.654554586757021,0.9804882395829726,0.12106227045041852,0.15480672778174565,0.0046492737478558,0.7548577819770437,-0.2932524148533108,6.177870816017184,1.0477168802622792,1.0160631343944444,-0.05390430511920921
265,0.5300000000000004,0.25754844836253116,0.163515614424835,9.976583766137596,0.024675337578909724,0.0068188999099570964,-0.013523350477917532,0.25754844836252916,0.16351561442483442,9.976583766137592,0.02467533757890969,0.0068188999099572795,-0.01352335047791764,0.24913066690496694,0.18177243633896045,9.990214931051552,0.024828529536794403,0.008395206027514701,-0.012865567686448087,-1.9984014443252818e-15,-5.828670879282072e-16,-3.552713678800501e-15,-3.469446951953614e-17,1.8301332671555315e-16,-1.0755285551056204e-16,2.038033995754802,2.375955892758726,1.7008749293761753,2.194628994346182,2.234437927550128,1.635228204564822,993.7496905695923,1072.9771700197139,907.8361749825743,1031.2212426795868,1040.5320020052204,890.144430859919,999.470270744826,1069.3927099901227,907.0133518305792,1037.7114761028815,1039.023051916745,887.6376671356364,2.0615656639311397,2.3601078509961364,1.6977931287662296,2.2223407534801045,2.2279619891601907,1.6260311377592138,0.10726942369098737,-0.013038840361184223,3.6669319228784705,0.9802029106718401,0.12207863025498773,0.15581496072894885,0.004556309751944047,0.7626102640483594,-0.29837740897823256,6.199460265075378,1.0525845935315101,1.0174362041254847,-0.05518289495668061
266,0.5320000000000004,0.2581458138458517,0.1620272412243045,9.975507674070313,0.024656398617777783,0.006694888534000383,-0.013566274201815755,0.25814581384585206,0.1620272412243039,9.975507674070307,0.02465639861777777,0.006694888534000368,-0.013566274201815887,0.249777654702876,0.18036579266438213,9.989155287382765,0.024816602122714804,0.00827399730944238,-0.01291592248624962,3.3306690738754696e-16,-6.106226635438361e-16,-5.329070518200751e-15,-1.3877787807814457e-17,-1.5612511283791264e-17,-1.3183898417423734e-16,2.0361797184789063,2.3771086107575785,1.7012143520181418,2.1923854207558855,2.2349270200988407,1.636031156390576,993.2975129317924,1073.2374210875373,907.9267533009047,1030.693998129596,1040.6458759680354,890.3629494051542,999.0304517943166,1069.6682962768393,907.0766134586098,1037.2124834193853,1039.139065472006,887.8303962219558,2.0597516707145185,2.36132442402818,1.6980299696082566,2.2202040031753083,2.228459549288421,1.6267373212143346,0.10880243386651488,-0.013640760390734549,3.6793524075663937,0.9799146779363678,0.12309929333978692,0.15682437014327652,0.004461487787162467,0.7704073407781149,-0.3035506821112021,6.221019336725529,1.057451757597657,1.0187815482298568,-0.05646642032762511
267,0.5340000000000004,0.25873926184136625,0.1605332160229179,9.974430365020345,0.02463692662617487,0.006570699440692548,-0.013608596155825416,0.2587392618413659,0.16053321602291593,9.974430365020341,0.02463692662617492,0.006570699440692912,-0.013608596155825714,0.2504208551044114,0.17895285700813357,9.98809431088295,0.02480413812742524,0.008152568465235474,-0.012965704194364491,-3.3306690738754696e-16,-1.970645868709653e-15,-3.552713678800501e-15,5.204170427930421e-17,3.642919299551295e-16,-2.983724378680108e-16,2.034323124913308,2.378255921908531,1.7015613390128235,2.1901344462009296,2.235415293962498,1.6368410009893954,992.8445641273961,1073.496388792024,908.0193409024075,1030.1647431536041,1040.7595468906727,890.5832894681114,998.5896826631075,1069.9427035363117,907.1419752928592,1036.711318629933,1039.25491452764,888.0251080954063,2.057934559580473,2.362536103721677,1.6982746906174564,2.218058986078289,2.228956459343524,1.6274509255373528,0.11035108275765579,-0.014253075393371204,3.6918159797910657,0.9796235270944266,0.12412425209848789,0.15783492564623558,0.004364796709368916,0.7782489729091312,-0.3087724115373585,6.242547755898153,1.0623182790368682,1.020099092642056,-0.057754823542327915
268,0.5360000000000004,0.2593287833432139,0.1590335909367988,9.97335184798713,0.024616922025053167,0.006446335926661552,-0.01365031446263834,0.2593287833432148,0.1590335909367997,9.973351847987132,0.024616922025053306,0.006446335926661398,-0.013650314462638424,0.251060258313933,0.17753367865856118,9.9870320105564,0.024791137816528558,0.008030922721275993,-0.013014910603874774,8.881784197001252e-16,8.881784197001252e-16,1.7763568394002505e-15,1.3877787807814457e-16,-1.5439038936193583e-16,-8.500145032286355e-17,2.0324642786070704,2.3793977875467407,1.7019158626498603,2.1878761414061136,2.2359027349310017,1.6376576956590105,992.3908586150147,1073.7540653375697,908.1139297796149,1029.63349129325,1040.873011532061,890.8054380831678,998.1479771144521,1070.2159237468027,907.2094303428339,1036.2079941650657,1039.37059612051,888.221790357011,2.0561143924175878,2.3637428506358926,1.698527267317646,2.21590576883326,2.229452706377651,1.6281719100524477,0.11191545943387297,-0.014875882458208258,3.704322577971662,0.979329443935489,0.12515349877872325,0.15884659676976054,0.00426622539437033,0.7861351186843674,-0.3140427736317818,6.26404524656492,1.067184064194351,1.0213887639513415,-0.05904804669490863
269,0.5380000000000004,0.25991436940512025,0.15752841827741182,9.9722721319802,0.024596385246879,0.006321801293165404,-0.01369142727172279,0.2599143694051191,0.15752841827741149,9.972272131980198,0.024596385246879127,0.006321801293165702,-0.013691427271723011,0.2516958545929751,0.1761083071219396,9.985968395418599,0.02477760146725841,0.007909063309790035,-0.013063539533376523,-1.1657341758564144e-15,-3.3306690738754696e-16,-1.7763568394002505e-15,1.2836953722228372e-16,2.983724378680108e-16,-2.220446049250313e-16,2.0306032432108654,2.3805341690833366,1.7022778949852977,2.185610577387477,2.236389328702229,1.638481197566246,991.9364109027766,1074.010442948551,908.2105118528151,1029.1002561750229,1040.9862666310023,891.0293822509709,997.7053489650657,1070.487948903961,907.2789715398516,1035.7025225407501,1039.48610726611,888.420430564227,2.0542912312451986,2.3649446253880955,1.6987876749864321,2.2137444184042976,2.229948277345952,1.6289002339320584,0.1134956528786079,-0.015509279026190651,3.716872139974354,0.9790324143219097,0.12618702548187158,0.15985935295709025,0.004165762738200877,0.7940657338379482,-0.3193619438484201,6.285511531752947,1.072049019183396,1.022650489406524,-0.06034603166588932
270,0.5400000000000004,0.2604960111405331,0.15601775054973743,9.971191226019096,0.02457531673562346,0.006197098846004478,-0.01373193275940558,0.2604960111405314,0.15601775054973555,9.97119122601909,0.02457531673562341,0.006197098846004889,-0.013731932759405874,0.25232763426040156,0.17467679212073584,9.984903474496132,0.024763529368472315,0.007786993468761633,-0.013111588827076026,-1.7208456881689926e-15,-1.887379141862766e-15,-5.329070518200751e-15,-5.204170427930421e-17,4.111294638065033e-16,-2.931682674400804e-16,2.0287400824747257,2.3816650280067675,1.702647407842694,2.183337825449974,2.2368750608824772,1.6393114637486548,991.4812355480002,1074.2655138695125,908.3090789705637,1028.5650515101975,1041.0993089062817,891.2551089391882,997.2618120848215,1070.758771021021,907.3505917374983,1035.1949163583336,1039.6014449586607,888.621016231702,2.052465138211129,2.366141388654931,1.6990558886562042,2.211575002073148,2.2304431591069633,1.6296358561984732,0.11509175198425403,-0.01615336288824086,3.729464603110435,0.9787324241902036,0.12722482416284683,0.16087316356365478,0.004063397657400932,0.8020407715863197,-0.3247300967090087,6.306946333559266,1.076913049884435,1.0238841969207515,-0.061648720124772044
271,0.5420000000000004,0.2610736997227572,0.1545016404504407,9.970109139133308,0.024553716946752853,0.006072231895433839,-0.013771829128952955,0.261073699722756,0.1545016404504389,9.970109139133314,0.024553716946753068,0.006072231895434224,-0.013771829128953472,0.2529555876925505,0.1732391835918855,9.983837256826599,0.024748921820647557,0.007664716441847325,-0.013159056354885845,-1.1657341758564144e-15,-1.8041124150158794e-15,5.329070518200751e-15,2.1510571102112408e-16,3.8510861166685117e-16,-5.169475958410885e-16,2.026874860245675,2.3827903258841765,1.7030243728142471,2.1810579571851165,2.2373599169869296,1.6401484511161573,991.0253471568357,1074.519270365358,908.4096229102001,1028.027891094763,1041.2121350567784,891.4826050832547,996.8173803964464,1071.0283821290004,907.4242837120901,1034.685188304499,1039.716606171207,888.8235348320297,2.050636175589424,2.3673331011737924,1.699331883115137,2.2093975874370346,2.2309373384229856,1.6303787357254196,0.11670384554711281,-0.016808232183383374,3.742099904134475,0.9784294595523221,0.1282668866298918,0.16188799785797175,0.003959119089296889,0.8100601826195352,-0.33014740579198165,6.328349373165474,1.0817760619441374,1.025089815076292,-0.06295605353262564
272,0.5440000000000004,0.2616474263850885,0.1529801408660336,9.969025880362183,0.024531586347218807,0.005947203756075327,-0.013811114610650295,0.2616474263850897,0.15298014086603295,9.969025880362182,0.024531586347218914,0.005947203756075631,-0.013811114610650599,0.25357970532338964,0.17179553168504713,9.982769751458495,0.024733779135874046,0.007542235478289722,-0.013205940012519513,1.2212453270876722e-15,-6.38378239159465e-16,-1.7763568394002505e-15,1.0755285551056204e-16,3.0357660829594124e-16,-3.0357660829594124e-16,2.0250076404654154,2.383910024362743,1.7034087612619067,2.1787710444686033,2.2378438824401123,1.6409921164526726,990.5687603839177,1074.7717047215342,908.5121353783628,1027.4887888093472,1041.3247417615764,891.7118575871183,996.3720678752113,1071.2967742768997,907.5000401631376,1034.1733511512166,1039.8315878557146,889.0279737965053,2.048804405778076,2.3685197237441935,1.6996156329081995,2.2072122424064395,2.2314308019604776,1.6311288312396583,0.1183320222623322,-0.017473985396847008,3.754777979242503,0.9781235064969264,0.12931320454437573,0.16290382502255263,0.0038529159922818337,0.8181239150926729,-0.3356140437213769,6.349720370852551,1.0866379607745424,1.026267273129315,-0.0642679731446819
273,0.5460000000000004,0.26221718242094677,0.15145330487102915,9.967941458754865,0.024508925415448204,0.005822017746829548,-0.013849787461880599,0.262217182420946,0.1514533048710267,9.967941458754861,0.024508925415448246,0.005822017746830027,-0.013849787461880925,0.2541999776446618,0.1703458867608476,9.981700967451129,0.0247181016378476,0.007419553832831036,-0.013252237721584181,-7.771561172376096e-16,-2.4424906541753444e-15,-3.552713678800501e-15,4.163336342344337e-17,4.787836793695988e-16,-3.2612801348363973e-16,2.023138487167994,2.3850240851710724,1.703800544318545,2.1764771594579555,2.238326942576377,1.641842416417789,990.1114899320105,1075.0228092442258,908.6166080115202,1026.9477586191442,1041.437125680081,891.9428533239912,995.9258885486188,1071.5639395318976,907.577853713816,1033.6594177556942,1039.9463869431688,889.2343205158795,2.0469698912967487,2.369701217229138,1.6999071123381744,2.2050190352028802,2.2319235362904535,1.6318861013225823,0.11997637071882833,-0.018150721358145005,3.767498764070223,0.9778145511906587,0.13036376942059655,0.16392061415481865,0.003744777346097068,0.826231914617388,-0.3411301821557364,6.3710590460158665,1.0914986515522294,1.027416501014669,-0.06558442001294087
274,0.5480000000000004,0.2627829591840083,0.14992118572609062,9.966855883370204,0.024485734641332836,0.005696677190787829,-0.013887845967201808,0.26278295918400657,0.14992118572609137,9.966855883370203,0.024485734641332912,0.005696677190788091,-0.013887845967202161,0.254816395206033,0.16889029938913835,9.980630913874522,0.02470188966186479,0.007296674765626926,-0.013297947429673829,-1.7208456881689926e-15,7.494005416219807e-16,-1.7763568394002505e-15,7.632783294297951e-17,2.6194324487249787e-16,-3.5388358909926865e-16,2.0212674644774906,2.386132470120531,1.7041996928890626,2.1741763745901332,2.238809082640368,1.6426993075483713,989.6535505516557,1075.2725762605373,908.7230323764855,1026.4048145738363,1041.5492834521306,892.1755791370845,995.4788564960883,1071.829869979549,907.6577169114391,1033.1434010603257,1040.061000343675,889.4425623411128,2.045132694784496,2.3708775425564914,1.7002062954666863,2.202818034356676,2.2324155278888793,1.6326505044118143,0.12163697939419023,-0.018838539239132944,3.7802621936912555,0.9775025798794099,0.13141857262558737,0.16493833426802632,0.0036346921521145143,0.8343841242535999,-0.3466959917770015,6.392365117180348,1.096358039217525,1.0285374293506557,-0.06690533498878502
275,0.5500000000000004,0.26334474808833636,0.14838383687617374,9.965769163276695,0.02446201452621879,0.005571185415143978,-0.013925288438422887,0.26334474808833597,0.1483838368761735,9.965769163276693,0.024462014526218823,0.0055711854151441614,-0.013925288438423111,0.2554289486152406,0.1674288203472174,9.979559599809317,0.024685143554814187,0.0071736015421598465,-0.013343067110459517,-3.885780586188048e-16,-2.220446049250313e-16,-1.7763568394002505e-15,3.122502256758253e-17,1.8301332671555315e-16,-2.237793284010081e-16,2.019394636605647,2.3872351411066184,1.7046061776515669,2.1718687625791224,2.239290287787519,1.6435627462602294,989.1949570408024,1075.5209981186813,908.8313999709535,1025.859970807511,1041.661211698116,892.4100218403551,995.0309858486374,1072.0945577239795,907.739622227936,1032.6253140926374,1040.1754249465598,889.652686584128,2.0432928789974754,2.3720486607203495,1.7005131561152362,2.200609308704696,2.2329067631370902,1.6334219988028114,0.12331393664956825,-0.019537538552044428,3.7930682026154146,0.9771875788895853,0.13247760537892717,0.1659569542922028,0.0035226494336199985,0.8425804845013182,-0.35231164227940515,6.4136383020158325,1.1012160284737502,1.0296299894438006,-0.06823065872560254
276,0.5520000000000004,0.26390254060851226,0.1468413119486622,9.964681307552391,0.02443776558289565,0.005445545751105932,-0.01396211321467871,0.2639025406085108,0.14684131194866057,9.964681307552386,0.02443776558289565,0.005445545751106409,-0.01396211321467905,0.2560376285382387,0.16596150061806692,9.978487034346667,0.02466786367517035,0.007050337433152337,-0.013387594763779709,-1.4432899320127035e-15,-1.6375789613221059e-15,-5.329070518200751e-15,0.0,4.77048955893622e-16,-3.400058012914542e-16,2.017520067849561,2.3883320601103044,1.7050199690585308,2.1695543964135515,2.2397705430845116,1.6444326888497718,988.7357242444514,1075.7680671881608,908.941702224031,1025.313241538583,1041.772907019089,892.6461682192482,994.5822907885599,1072.3579948880813,907.8235620603332,1032.1051699652319,1040.2896576204728,889.8646805185626,2.041450506806656,2.3732145327824052,1.7008276678662466,2.1983929273880993,2.233397228322197,1.634200542650469,0.12500733072454612,-0.02024781914750456,3.8059167247870107,0.9768695346293674,0.13354085875255645,0.16697644307509107,0.0034086382360974266,0.8508209332926084,-0.357977302358361,6.434878317352586,1.1060725237865057,1.030694113293619,-0.06956033168141917
